/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_44_627.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_44_627.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_44_627.jpg,0,0,0,5.154707E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_44_697.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_44_697.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_44_697.jpg,0,0,0,1.9033E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_44_768.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_44_768.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_44_768.jpg,0,0,0,1.17662E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_44_838.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_44_838.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_44_838.jpg,0,0,0,6.532692E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_44_906.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_44_906.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_44_906.jpg,0,0,0,2.458643E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_44_978.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_44_978.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_44_978.jpg,0,0,0,3.915611E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_045.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_045.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_045.jpg,0,0,0,7.340215E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_112.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_112.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_112.jpg,0,0,0,1.321616E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_180.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_180.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_180.jpg,0,0,0,1.649355E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_250.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_250.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_250.jpg,0,0,0,2.044811E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_318.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_318.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_318.jpg,0,0,0,2.5749E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_386.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_386.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_386.jpg,0,0,0,5.920389E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_460.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_460.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_460.jpg,0,0,0,3.769763E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_527.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_527.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_527.jpg,0,0,0,4.434249E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_600.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_600.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_600.jpg,0,0,0,5.031921E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_667.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_667.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_667.jpg,0,0,0,5.497232E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_735.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_735.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_735.jpg,0,0,0,6.228497E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_809.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_809.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_809.jpg,0,0,0,1.78005E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_877.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_877.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_877.jpg,0,0,0,6.677556E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_45_944.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_45_944.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_45_944.jpg,0,0,0,3.702203E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_017.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_017.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_017.jpg,0,0,0,2.771648E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_084.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_084.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_084.jpg,0,0,0,1.842887E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_156.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_156.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_156.jpg,0,0,0,7.297036E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_227.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_227.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_227.jpg,0,0,0,5.664973E-07
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_298.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_298.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_298.jpg,0,0,0,1.211374E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_368.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_368.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_368.jpg,0,0,0,1.211256E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_437.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_437.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_437.jpg,0,0,0,1.343693E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_506.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_506.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_506.jpg,0,0,0,1.904082E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_577.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_577.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_577.jpg,0,0,0,2.962183E-06
/Users/hottu/Desktop/IMG/center_2017_11_12_16_53_46_650.jpg,/Users/hottu/Desktop/IMG/left_2017_11_12_16_53_46_650.jpg,/Users/hottu/Desktop/IMG/right_2017_11_12_16_53_46_650.jpg,0,0,0,3.758497E-06
